2021-02-01 17:24:11 upgrade netplan.io:amd64 0.99-0ubuntu1 0.101-0ubuntu3~20.04.2
2021-02-01 17:24:11 status half-configured netplan.io:amd64 0.99-0ubuntu1
2021-02-01 17:24:11 status unpacked netplan.io:amd64 0.99-0ubuntu1
2021-02-01 17:24:11 status half-installed netplan.io:amd64 0.99-0ubuntu1
2021-02-01 17:24:11 status unpacked netplan.io:amd64 0.101-0ubuntu3~20.04.2
2021-02-01 17:24:11 upgrade sudo:amd64 1.8.31-1ubuntu1 1.8.31-1ubuntu1.2
2021-02-01 17:24:11 status half-configured sudo:amd64 1.8.31-1ubuntu1
2021-02-01 17:24:12 status unpacked sudo:amd64 1.8.31-1ubuntu1
2021-02-01 17:24:12 status half-installed sudo:amd64 1.8.31-1ubuntu1
2021-02-01 17:24:12 status unpacked sudo:amd64 1.8.31-1ubuntu1.2
2021-02-01 17:24:12 upgrade tzdata:all 2019c-3ubuntu1 2021a-0ubuntu0.20.04
2021-02-01 17:24:12 status half-configured tzdata:all 2019c-3ubuntu1
2021-02-01 17:24:12 status unpacked tzdata:all 2019c-3ubuntu1
2021-02-01 17:24:12 status half-installed tzdata:all 2019c-3ubuntu1
2021-02-01 17:24:13 status unpacked tzdata:all 2021a-0ubuntu0.20.04
2021-02-01 17:24:13 upgrade ubuntu-minimal:amd64 1.450 1.450.2
2021-02-01 17:24:13 status half-configured ubuntu-minimal:amd64 1.450
2021-02-01 17:24:13 status unpacked ubuntu-minimal:amd64 1.450
2021-02-01 17:24:13 status half-installed ubuntu-minimal:amd64 1.450
2021-02-01 17:24:13 status unpacked ubuntu-minimal:amd64 1.450.2
2021-02-01 17:24:13 upgrade xz-utils:amd64 5.2.4-1 5.2.4-1ubuntu1
2021-02-01 17:24:13 status half-configured xz-utils:amd64 5.2.4-1
2021-02-01 17:24:13 status unpacked xz-utils:amd64 5.2.4-1
2021-02-01 17:24:13 status half-installed xz-utils:amd64 5.2.4-1
2021-02-01 17:24:13 status unpacked xz-utils:amd64 5.2.4-1ubuntu1
2021-02-01 17:24:13 startup packages configure
2021-02-01 17:24:13 configure libapparmor1:amd64 2.13.3-7ubuntu5.1 <none>
2021-02-01 17:24:13 status unpacked libapparmor1:amd64 2.13.3-7ubuntu5.1
2021-02-01 17:24:13 status half-configured libapparmor1:amd64 2.13.3-7ubuntu5.1
2021-02-01 17:24:14 status installed libapparmor1:amd64 2.13.3-7ubuntu5.1
2021-02-01 17:24:14 configure apt-utils:amd64 2.0.4 <none>
2021-02-01 17:24:14 status unpacked apt-utils:amd64 2.0.4
2021-02-01 17:24:14 status half-configured apt-utils:amd64 2.0.4
2021-02-01 17:24:14 status installed apt-utils:amd64 2.0.4
2021-02-01 17:24:14 configure libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.1 <none>
2021-02-01 17:24:14 status unpacked libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.1
2021-02-01 17:24:14 status half-configured libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.1
2021-02-01 17:24:14 status installed libglib2.0-0:amd64 2.64.6-1~ubuntu20.04.1
2021-02-01 17:24:14 configure distro-info-data:all 0.43ubuntu1.4 <none>
2021-02-01 17:24:14 status unpacked distro-info-data:all 0.43ubuntu1.4
2021-02-01 17:24:14 status half-configured distro-info-data:all 0.43ubuntu1.4
2021-02-01 17:24:14 status installed distro-info-data:all 0.43ubuntu1.4
2021-02-01 17:24:14 configure libssl1.1:amd64 1.1.1f-1ubuntu2.1 <none>
2021-02-01 17:24:14 status unpacked libssl1.1:amd64 1.1.1f-1ubuntu2.1
2021-02-01 17:24:14 status half-configured libssl1.1:amd64 1.1.1f-1ubuntu2.1
2021-02-01 17:24:14 status installed libssl1.1:amd64 1.1.1f-1ubuntu2.1
2021-02-01 17:24:14 configure libsqlite3-0:amd64 3.31.1-4ubuntu0.2 <none>
2021-02-01 17:24:14 status unpacked libsqlite3-0:amd64 3.31.1-4ubuntu0.2
2021-02-01 17:24:14 status half-configured libsqlite3-0:amd64 3.31.1-4ubuntu0.2
2021-02-01 17:24:14 status installed libsqlite3-0:amd64 3.31.1-4ubuntu0.2
2021-02-01 17:24:14 configure rsyslog:amd64 8.2001.0-1ubuntu1.1 <none>
2021-02-01 17:24:14 status unpacked rsyslog:amd64 8.2001.0-1ubuntu1.1
2021-02-01 17:24:15 status half-configured rsyslog:amd64 8.2001.0-1ubuntu1.1
2021-02-01 17:24:16 status installed rsyslog:amd64 8.2001.0-1ubuntu1.1
2021-02-01 17:24:16 configure less:amd64 551-1ubuntu0.1 <none>
2021-02-01 17:24:16 status unpacked less:amd64 551-1ubuntu0.1
2021-02-01 17:24:16 status half-configured less:amd64 551-1ubuntu0.1
2021-02-01 17:24:16 status installed less:amd64 551-1ubuntu0.1
2021-02-01 17:24:16 configure libnetplan0:amd64 0.101-0ubuntu3~20.04.2 <none>
2021-02-01 17:24:16 status unpacked libnetplan0:amd64 0.101-0ubuntu3~20.04.2
2021-02-01 17:24:16 status half-configured libnetplan0:amd64 0.101-0ubuntu3~20.04.2
2021-02-01 17:24:16 status installed libnetplan0:amd64 0.101-0ubuntu3~20.04.2
2021-02-01 17:24:16 configure locales:all 2.31-0ubuntu9.2 <none>
2021-02-01 17:24:16 status unpacked locales:all 2.31-0ubuntu9.2
2021-02-01 17:24:16 status half-configured locales:all 2.31-0ubuntu9.2
2021-02-01 17:24:19 status installed locales:all 2.31-0ubuntu9.2
2021-02-01 17:24:19 configure tzdata:all 2021a-0ubuntu0.20.04 <none>
2021-02-01 17:24:19 status unpacked tzdata:all 2021a-0ubuntu0.20.04
2021-02-01 17:24:19 status half-configured tzdata:all 2021a-0ubuntu0.20.04
2021-02-01 17:24:19 status installed tzdata:all 2021a-0ubuntu0.20.04
2021-02-01 17:24:19 configure libisc-export1105:amd64 1:9.11.16+dfsg-3~ubuntu1 <none>
2021-02-01 17:24:19 status unpacked libisc-export1105:amd64 1:9.11.16+dfsg-3~ubuntu1
2021-02-01 17:24:19 status half-configured libisc-export1105:amd64 1:9.11.16+dfsg-3~ubuntu1
2021-02-01 17:24:19 status installed libisc-export1105:amd64 1:9.11.16+dfsg-3~ubuntu1
2021-02-01 17:24:19 configure libglib2.0-data:all 2.64.6-1~ubuntu20.04.1 <none>
2021-02-01 17:24:19 status unpacked libglib2.0-data:all 2.64.6-1~ubuntu20.04.1
2021-02-01 17:24:19 status half-configured libglib2.0-data:all 2.64.6-1~ubuntu20.04.1
2021-02-01 17:24:19 status installed libglib2.0-data:all 2.64.6-1~ubuntu20.04.1
2021-02-01 17:24:19 configure libdbus-1-3:amd64 1.12.16-2ubuntu2.1 <none>
2021-02-01 17:24:19 status unpacked libdbus-1-3:amd64 1.12.16-2ubuntu2.1
2021-02-01 17:24:19 status half-configured libdbus-1-3:amd64 1.12.16-2ubuntu2.1
2021-02-01 17:24:19 status installed libdbus-1-3:amd64 1.12.16-2ubuntu2.1
2021-02-01 17:24:19 configure dbus:amd64 1.12.16-2ubuntu2.1 <none>
2021-02-01 17:24:19 status unpacked dbus:amd64 1.12.16-2ubuntu2.1
2021-02-01 17:24:19 status half-configured dbus:amd64 1.12.16-2ubuntu2.1
2021-02-01 17:24:19 status installed dbus:amd64 1.12.16-2ubuntu2.1
2021-02-01 17:24:19 configure xz-utils:amd64 5.2.4-1ubuntu1 <none>
2021-02-01 17:24:19 status unpacked xz-utils:amd64 5.2.4-1ubuntu1
2021-02-01 17:24:19 status half-configured xz-utils:amd64 5.2.4-1ubuntu1
2021-02-01 17:24:19 status installed xz-utils:amd64 5.2.4-1ubuntu1
2021-02-01 17:24:19 configure udev:amd64 245.4-4ubuntu3.4 <none>
2021-02-01 17:24:19 status unpacked udev:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:19 status half-configured udev:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:20 status installed udev:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:20 configure sudo:amd64 1.8.31-1ubuntu1.2 <none>
2021-02-01 17:24:20 status unpacked sudo:amd64 1.8.31-1ubuntu1.2
2021-02-01 17:24:21 status half-configured sudo:amd64 1.8.31-1ubuntu1.2
2021-02-01 17:24:21 status installed sudo:amd64 1.8.31-1ubuntu1.2
2021-02-01 17:24:21 configure libfdisk1:amd64 2.34-0.1ubuntu9.1 <none>
2021-02-01 17:24:21 status unpacked libfdisk1:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:21 status half-configured libfdisk1:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:21 status installed libfdisk1:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:21 configure mount:amd64 2.34-0.1ubuntu9.1 <none>
2021-02-01 17:24:21 status unpacked mount:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:21 status half-configured mount:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:21 status installed mount:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:21 configure libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1 <none>
2021-02-01 17:24:21 status unpacked libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1
2021-02-01 17:24:21 status half-configured libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1
2021-02-01 17:24:21 status installed libgirepository-1.0-1:amd64 1.64.1-1~ubuntu20.04.1
2021-02-01 17:24:21 configure libjson-c4:amd64 0.13.1+dfsg-7ubuntu0.3 <none>
2021-02-01 17:24:21 status unpacked libjson-c4:amd64 0.13.1+dfsg-7ubuntu0.3
2021-02-01 17:24:21 status half-configured libjson-c4:amd64 0.13.1+dfsg-7ubuntu0.3
2021-02-01 17:24:21 status installed libjson-c4:amd64 0.13.1+dfsg-7ubuntu0.3
2021-02-01 17:24:21 configure openssl:amd64 1.1.1f-1ubuntu2.1 <none>
2021-02-01 17:24:21 status unpacked openssl:amd64 1.1.1f-1ubuntu2.1
2021-02-01 17:24:21 status half-configured openssl:amd64 1.1.1f-1ubuntu2.1
2021-02-01 17:24:21 status installed openssl:amd64 1.1.1f-1ubuntu2.1
2021-02-01 17:24:21 configure libpython3.8-minimal:amd64 3.8.5-1~20.04 <none>
2021-02-01 17:24:21 status unpacked libpython3.8-minimal:amd64 3.8.5-1~20.04
2021-02-01 17:24:21 status half-configured libpython3.8-minimal:amd64 3.8.5-1~20.04
2021-02-01 17:24:21 status installed libpython3.8-minimal:amd64 3.8.5-1~20.04
2021-02-01 17:24:21 configure libdns-export1109:amd64 1:9.11.16+dfsg-3~ubuntu1 <none>
2021-02-01 17:24:21 status unpacked libdns-export1109:amd64 1:9.11.16+dfsg-3~ubuntu1
2021-02-01 17:24:21 status half-configured libdns-export1109:amd64 1:9.11.16+dfsg-3~ubuntu1
2021-02-01 17:24:21 status installed libdns-export1109:amd64 1:9.11.16+dfsg-3~ubuntu1
2021-02-01 17:24:21 configure fdisk:amd64 2.34-0.1ubuntu9.1 <none>
2021-02-01 17:24:21 status unpacked fdisk:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:21 status half-configured fdisk:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:21 status installed fdisk:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:21 configure ca-certificates:all 20201027ubuntu0.20.04.1 <none>
2021-02-01 17:24:21 status unpacked ca-certificates:all 20201027ubuntu0.20.04.1
2021-02-01 17:24:21 status half-configured ca-certificates:all 20201027ubuntu0.20.04.1
2021-02-01 17:24:27 status installed ca-certificates:all 20201027ubuntu0.20.04.1
2021-02-01 17:24:27 status triggers-pending ca-certificates:all 20201027ubuntu0.20.04.1
2021-02-01 17:24:27 configure gir1.2-glib-2.0:amd64 1.64.1-1~ubuntu20.04.1 <none>
2021-02-01 17:24:27 status unpacked gir1.2-glib-2.0:amd64 1.64.1-1~ubuntu20.04.1
2021-02-01 17:24:27 status half-configured gir1.2-glib-2.0:amd64 1.64.1-1~ubuntu20.04.1
2021-02-01 17:24:27 status installed gir1.2-glib-2.0:amd64 1.64.1-1~ubuntu20.04.1
2021-02-01 17:24:27 configure python3.8-minimal:amd64 3.8.5-1~20.04 <none>
2021-02-01 17:24:27 status unpacked python3.8-minimal:amd64 3.8.5-1~20.04
2021-02-01 17:24:27 status half-configured python3.8-minimal:amd64 3.8.5-1~20.04
2021-02-01 17:24:28 status installed python3.8-minimal:amd64 3.8.5-1~20.04
2021-02-01 17:24:28 configure libcryptsetup12:amd64 2:2.2.2-3ubuntu2.3 <none>
2021-02-01 17:24:28 status unpacked libcryptsetup12:amd64 2:2.2.2-3ubuntu2.3
2021-02-01 17:24:28 status half-configured libcryptsetup12:amd64 2:2.2.2-3ubuntu2.3
2021-02-01 17:24:28 status installed libcryptsetup12:amd64 2:2.2.2-3ubuntu2.3
2021-02-01 17:24:28 configure libpython3.8-stdlib:amd64 3.8.5-1~20.04 <none>
2021-02-01 17:24:28 status unpacked libpython3.8-stdlib:amd64 3.8.5-1~20.04
2021-02-01 17:24:28 status half-configured libpython3.8-stdlib:amd64 3.8.5-1~20.04
2021-02-01 17:24:28 status installed libpython3.8-stdlib:amd64 3.8.5-1~20.04
2021-02-01 17:24:28 configure python3.8:amd64 3.8.5-1~20.04 <none>
2021-02-01 17:24:28 status unpacked python3.8:amd64 3.8.5-1~20.04
2021-02-01 17:24:28 status half-configured python3.8:amd64 3.8.5-1~20.04
2021-02-01 17:24:30 status installed python3.8:amd64 3.8.5-1~20.04
2021-02-01 17:24:30 configure systemd:amd64 245.4-4ubuntu3.4 <none>
2021-02-01 17:24:30 status unpacked systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:30 status half-configured systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:30 status installed systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:30 configure netplan.io:amd64 0.101-0ubuntu3~20.04.2 <none>
2021-02-01 17:24:30 status unpacked netplan.io:amd64 0.101-0ubuntu3~20.04.2
2021-02-01 17:24:30 status half-configured netplan.io:amd64 0.101-0ubuntu3~20.04.2
2021-02-01 17:24:30 status installed netplan.io:amd64 0.101-0ubuntu3~20.04.2
2021-02-01 17:24:30 configure systemd-timesyncd:amd64 245.4-4ubuntu3.4 <none>
2021-02-01 17:24:30 status unpacked systemd-timesyncd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:30 status half-configured systemd-timesyncd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 status installed systemd-timesyncd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 configure systemd-sysv:amd64 245.4-4ubuntu3.4 <none>
2021-02-01 17:24:31 status unpacked systemd-sysv:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 status half-configured systemd-sysv:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 status installed systemd-sysv:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 configure ubuntu-minimal:amd64 1.450.2 <none>
2021-02-01 17:24:31 status unpacked ubuntu-minimal:amd64 1.450.2
2021-02-01 17:24:31 status half-configured ubuntu-minimal:amd64 1.450.2
2021-02-01 17:24:31 status installed ubuntu-minimal:amd64 1.450.2
2021-02-01 17:24:31 configure libnss-systemd:amd64 245.4-4ubuntu3.4 <none>
2021-02-01 17:24:31 status unpacked libnss-systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 status half-configured libnss-systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 status installed libnss-systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 configure libpam-systemd:amd64 245.4-4ubuntu3.4 <none>
2021-02-01 17:24:31 status unpacked libpam-systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 status half-configured libpam-systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 status installed libpam-systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:31 trigproc mime-support:all 3.64ubuntu1 <none>
2021-02-01 17:24:31 status half-configured mime-support:all 3.64ubuntu1
2021-02-01 17:24:32 status installed mime-support:all 3.64ubuntu1
2021-02-01 17:24:32 trigproc libc-bin:amd64 2.31-0ubuntu9.2 <none>
2021-02-01 17:24:32 status half-configured libc-bin:amd64 2.31-0ubuntu9.2
2021-02-01 17:24:32 status installed libc-bin:amd64 2.31-0ubuntu9.2
2021-02-01 17:24:32 trigproc ca-certificates:all 20201027ubuntu0.20.04.1 <none>
2021-02-01 17:24:32 status half-configured ca-certificates:all 20201027ubuntu0.20.04.1
2021-02-01 17:24:33 status installed ca-certificates:all 20201027ubuntu0.20.04.1
2021-02-01 17:24:47 startup archives unpack
2021-02-01 17:24:47 install install-info:amd64 <none> 6.7.0.dfsg.2-5
2021-02-01 17:24:47 status half-installed install-info:amd64 6.7.0.dfsg.2-5
2021-02-01 17:24:47 status unpacked install-info:amd64 6.7.0.dfsg.2-5
2021-02-01 17:24:47 startup packages configure
2021-02-01 17:24:47 configure install-info:amd64 6.7.0.dfsg.2-5 <none>
2021-02-01 17:24:47 status unpacked install-info:amd64 6.7.0.dfsg.2-5
2021-02-01 17:24:47 status half-configured install-info:amd64 6.7.0.dfsg.2-5
2021-02-01 17:24:47 status installed install-info:amd64 6.7.0.dfsg.2-5
2021-02-01 17:24:47 startup archives unpack
2021-02-01 17:24:47 install libnuma1:amd64 <none> 2.0.12-1
2021-02-01 17:24:47 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.2
2021-02-01 17:24:47 status half-installed libnuma1:amd64 2.0.12-1
2021-02-01 17:24:47 status unpacked libnuma1:amd64 2.0.12-1
2021-02-01 17:24:47 install irqbalance:amd64 <none> 1.6.0-3ubuntu1
2021-02-01 17:24:47 status half-installed irqbalance:amd64 1.6.0-3ubuntu1
2021-02-01 17:24:47 status triggers-pending systemd:amd64 245.4-4ubuntu3.4
2021-02-01 17:24:47 status unpacked irqbalance:amd64 1.6.0-3ubuntu1
2021-02-01 17:24:47 install iso-codes:all <none> 4.4-1
2021-02-01 17:24:47 status half-installed iso-codes:all 4.4-1
2021-02-01 17:24:49 status unpacked iso-codes:all 4.4-1
2021-02-01 17:24:49 install python-apt-common:all <none> 2.0.0ubuntu0.20.04.4
2021-02-01 17:24:49 status half-installed python-apt-common:all 2.0.0ubuntu0.20.04.4
2021-02-01 17:24:49 status unpacked python-apt-common:all 2.0.0ubuntu0.20.04.4
2021-02-01 17:24:49 install python3-apt:amd64 <none> 2.0.0ubuntu0.20.04.4
2021-02-01 17:24:49 status half-installed python3-apt:amd64 2.0.0ubuntu0.20.04.4
2021-02-01 17:24:49 status unpacked python3-apt:amd64 2.0.0ubuntu0.20.04.4
2021-02-01 17:24:49 install libaccountsservice0:amd64 <none> 0.6.55-0ubuntu12~20.04.4
2021-02-01 17:24:49 status half-installed libaccountsservice0:amd64 0.6.55-0ubuntu12~20.04.4
2021-02-01 17:24:49 status unpacked libaccountsservice0:amd64 0.6.55-0ubuntu12~20.04.4
2021-02-01 17:24:49 install libpolkit-gobject-1-0:amd64 <none> 0.105-26ubuntu1
2021-02-01 17:24:49 status half-installed libpolkit-gobject-1-0:amd64 0.105-26ubuntu1
2021-02-01 17:24:49 status unpacked libpolkit-gobject-1-0:amd64 0.105-26ubuntu1
2021-02-01 17:24:49 install accountsservice:amd64 <none> 0.6.55-0ubuntu12~20.04.4
2021-02-01 17:24:49 status half-installed accountsservice:amd64 0.6.55-0ubuntu12~20.04.4
2021-02-01 17:24:50 status triggers-pending dbus:amd64 1.12.16-2ubuntu2.1
2021-02-01 17:24:50 status unpacked accountsservice:amd64 0.6.55-0ubuntu12~20.04.4
2021-02-01 17:24:50 install language-selector-common:all <none> 0.204.2
2021-02-01 17:24:50 status half-installed language-selector-common:all 0.204.2
2021-02-01 17:24:50 status unpacked language-selector-common:all 0.204.2
2021-02-01 17:24:50 install bsdmainutils:amd64 <none> 11.1.2ubuntu3
2021-02-01 17:24:50 status half-installed bsdmainutils:amd64 11.1.2ubuntu3
2021-02-01 17:24:50 status unpacked bsdmainutils:amd64 11.1.2ubuntu3
2021-02-01 17:24:50 install libuchardet0:amd64 <none> 0.0.6-3build1
2021-02-01 17:24:50 status half-installed libuchardet0:amd64 0.0.6-3build1
2021-02-01 17:24:50 status unpacked libuchardet0:amd64 0.0.6-3build1
2021-02-01 17:24:50 install groff-base:amd64 <none> 1.22.4-4build1
2021-02-01 17:24:50 status half-installed groff-base:amd64 1.22.4-4build1
2021-02-01 17:24:51 status triggers-pending mime-support:all 3.64ubuntu1
2021-02-01 17:24:51 status unpacked groff-base:amd64 1.22.4-4build1
2021-02-01 17:24:51 install libgdbm6:amd64 <none> 1.18.1-5
2021-02-01 17:24:51 status half-installed libgdbm6:amd64 1.18.1-5
2021-02-01 17:24:51 status unpacked libgdbm6:amd64 1.18.1-5
2021-02-01 17:24:51 install libpipeline1:amd64 <none> 1.5.2-2build1
2021-02-01 17:24:51 status half-installed libpipeline1:amd64 1.5.2-2build1
2021-02-01 17:24:51 status unpacked libpipeline1:amd64 1.5.2-2build1
2021-02-01 17:24:52 install man-db:amd64 <none> 2.9.1-1
2021-02-01 17:24:52 status half-installed man-db:amd64 2.9.1-1
2021-02-01 17:24:52 status unpacked man-db:amd64 2.9.1-1
2021-02-01 17:24:52 install libfuse2:amd64 <none> 2.9.9-3
2021-02-01 17:24:52 status half-installed libfuse2:amd64 2.9.9-3
2021-02-01 17:24:52 status unpacked libfuse2:amd64 2.9.9-3
2021-02-01 17:24:52 install fuse:amd64 <none> 2.9.9-3
2021-02-01 17:24:52 status half-installed fuse:amd64 2.9.9-3
2021-02-01 17:24:52 status unpacked fuse:amd64 2.9.9-3
2021-02-01 17:24:52 install libntfs-3g883:amd64 <none> 1:2017.3.23AR.3-3ubuntu1
2021-02-01 17:24:52 status half-installed libntfs-3g883:amd64 1:2017.3.23AR.3-3ubuntu1
2021-02-01 17:24:52 status unpacked libntfs-3g883:amd64 1:2017.3.23AR.3-3ubuntu1
2021-02-01 17:24:53 startup packages configure
2021-02-01 17:24:53 configure libfuse2:amd64 2.9.9-3 <none>
2021-02-01 17:24:53 status unpacked libfuse2:amd64 2.9.9-3
2021-02-01 17:24:53 status half-configured libfuse2:amd64 2.9.9-3
2021-02-01 17:24:53 status installed libfuse2:amd64 2.9.9-3
2021-02-01 17:24:53 configure fuse:amd64 2.9.9-3 <none>
2021-02-01 17:24:53 status unpacked fuse:amd64 2.9.9-3
2021-02-01 17:24:53 status half-configured fuse:amd64 2.9.9-3
2021-02-01 17:24:53 status installed fuse:amd64 2.9.9-3
2021-02-01 17:24:53 startup archives unpack
2021-02-01 17:24:53 install ntfs-3g:amd64 <none> 1:2017.3.23AR.3-3ubuntu1
2021-02-01 17:24:53 status half-installed ntfs-3g:amd64 1:2017.3.23AR.3-3ubuntu1
2021-02-01 17:24:53 status unpacked ntfs-3g:amd64 1:2017.3.23AR.3-3ubuntu1
2021-02-01 17:24:53 install popularity-contest:all <none> 1.69ubuntu1
2021-02-01 17:24:53 status half-installed popularity-contest:all 1.69ubuntu1
2021-02-01 17:24:53 status unpacked popularity-contest:all 1.69ubuntu1
2021-02-01 17:24:53 install rsync:amd64 <none> 3.1.3-8
2021-02-01 17:24:53 status half-installed rsync:amd64 3.1.3-8
2021-02-01 17:24:54 status unpacked rsync:amd64 3.1.3-8
2021-02-01 17:24:54 install uuid-runtime:amd64 <none> 2.34-0.1ubuntu9.1
2021-02-01 17:24:54 status half-installed uuid-runtime:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:54 status unpacked uuid-runtime:amd64 2.34-0.1ubuntu9.1
2021-02-01 17:24:54 install libmpfr6:amd64 <none> 4.0.2-1
2021-02-01 17:24:54 status half-installed libmpfr6:amd64 4.0.2-1
2021-02-01 17:24:54 status unpacked libmpfr6:amd64 4.0.2-1
2021-02-01 17:24:54 install libsigsegv2:amd64 <none> 2.12-2
2021-02-01 17:24:54 status half-installed libsigsegv2:amd64 2.12-2
2021-02-01 17:24:54 status unpacked libsigsegv2:amd64 2.12-2
2021-02-01 17:24:54 startup packages configure
2021-02-01 17:24:54 configure libmpfr6:amd64 4.0.2-1 <none>
2021-02-01 17:24:54 status unpacked libmpfr6:amd64 4.0.2-1
2021-02-01 17:24:54 status half-configured libmpfr6:amd64 4.0.2-1
2021-02-01 17:24:54 status installed libmpfr6:amd64 4.0.2-1
2021-02-01 17:24:54 configure libsigsegv2:amd64 2.12-2 <none>
2021-02-01 17:24:54 status unpacked libsigsegv2:amd64 2.12-2
2021-02-01 17:24:54 status half-configured libsigsegv2:amd64 2.12-2
2021-02-01 17:24:54 status installed libsigsegv2:amd64 2.12-2
2021-02-01 17:24:54 startup archives unpack
2021-02-01 17:24:54 install gawk:amd64 <none> 1:5.0.1+dfsg-1
2021-02-01 17:24:54 status half-installed gawk:amd64 1:5.0.1+dfsg-1
2021-02-01 17:24:54 status unpacked gawk:amd64 1:5.0.1+dfsg-1
2021-02-01 17:24:55 install libisns0:amd64 <none> 0.97-3
2021-02-01 17:24:55 status half-installed libisns0:amd64 0.97-3
2021-02-01 17:24:55 status unpacked libisns0:amd64 0.97-3
2021-02-01 17:24:55 install open-iscsi:amd64 <none> 2.0.874-7.1ubuntu6.1
2021-02-01 17:24:55 status half-installed open-iscsi:amd64 2.0.874-7.1ubuntu6.1
2021-02-01 17:24:56 status unpacked open-iscsi:amd64 2.0.874-7.1ubuntu6.1
2021-02-01 17:24:56 install perl-modules-5.30:all <none> 5.30.0-9ubuntu0.2
2021-02-01 17:24:56 status half-installed perl-modules-5.30:all 5.30.0-9ubuntu0.2
2021-02-01 17:24:58 status unpacked perl-modules-5.30:all 5.30.0-9ubuntu0.2
2021-02-01 17:24:58 install libgdbm-compat4:amd64 <none> 1.18.1-5
2021-02-01 17:24:58 status half-installed libgdbm-compat4:amd64 1.18.1-5
2021-02-01 17:24:58 status unpacked libgdbm-compat4:amd64 1.18.1-5
2021-02-01 17:24:59 install libperl5.30:amd64 <none> 5.30.0-9ubuntu0.2
2021-02-01 17:24:59 status half-installed libperl5.30:amd64 5.30.0-9ubuntu0.2
2021-02-01 17:25:00 status unpacked libperl5.30:amd64 5.30.0-9ubuntu0.2
2021-02-01 17:25:01 install perl:amd64 <none> 5.30.0-9ubuntu0.2
2021-02-01 17:25:01 status half-installed perl:amd64 5.30.0-9ubuntu0.2
2021-02-01 17:25:01 status unpacked perl:amd64 5.30.0-9ubuntu0.2
2021-02-01 17:25:01 install python3-chardet:all <none> 3.0.4-4build1
2021-02-01 17:25:01 status half-installed python3-chardet:all 3.0.4-4build1
2021-02-01 17:25:01 status unpacked python3-chardet:all 3.0.4-4build1
2021-02-01 17:25:01 install python3-debian:all <none> 0.1.36ubuntu1
2021-02-01 17:25:01 status half-installed python3-debian:all 0.1.36ubuntu1
2021-02-01 17:25:01 status unpacked python3-debian:all 0.1.36ubuntu1
2021-02-01 17:25:01 install python3-debconf:all <none> 1.5.73
2021-02-01 17:25:01 status half-installed python3-debconf:all 1.5.73
2021-02-01 17:25:01 status unpacked python3-debconf:all 1.5.73
2021-02-01 17:25:02 install patch:amd64 <none> 2.7.6-6
2021-02-01 17:25:02 status half-installed patch:amd64 2.7.6-6
2021-02-01 17:25:02 status unpacked patch:amd64 2.7.6-6
2021-02-01 17:25:02 install python3-distro-info:all <none> 0.23ubuntu1
2021-02-01 17:25:02 status half-installed python3-distro-info:all 0.23ubuntu1
2021-02-01 17:25:02 status unpacked python3-distro-info:all 0.23ubuntu1
2021-02-01 17:25:02 install python3-distupgrade:all <none> 1:20.04.30
2021-02-01 17:25:02 status half-installed python3-distupgrade:all 1:20.04.30
2021-02-01 17:25:02 status unpacked python3-distupgrade:all 1:20.04.30
2021-02-01 17:25:02 install python3-update-manager:all <none> 1:20.04.10.5
2021-02-01 17:25:02 status half-installed python3-update-manager:all 1:20.04.10.5
